transaction_id,timestamp,account_id,transaction_type,channel,amount,transaction_state,device_id,device_trusted,merchant_category,merchant_id,is_suspicious_simulated,suspicious_pattern
TX-0018498,2025-11-12 11:11:49,ACC-02236,Cartao,E-commerce,48.54,MG,DEV-02236-A,1,Outros,MER-1093,0,Normal
TX-0029180,2025-11-12 11:12:49,ACC-00616,PIX,Internet Banking,54.21,SP,DEV-00616-A,1,Restaurante,MER-0502,0,Normal
TX-0016634,2025-11-12 11:14:54,ACC-02239,PIX,Internet Banking,221.3,MG,DEV-02239-A,1,Outros,MER-1183,0,Normal
TX-0029597,2025-11-12 11:18:35,ACC-00747,PIX,Internet Banking,725.31,SP,DEV-00747-A,1,Outros,MER-0699,0,Normal
TX-0026875,2025-11-12 11:25:03,ACC-00715,PIX,App,70.96,SP,DEV-00715-A,1,Eletronicos,MER-1155,0,Normal
TX-0036631,2025-11-12 11:35:13,ACC-00761,PIX,App,57.52,PE,RISK-3712428,0,Mercado,MER-0398,1,Novo dispositivo e local
TX-0020691,2025-11-12 11:37:52,ACC-02342,Boleto,Internet Banking,916.61,SP,DEV-02342-A,1,Outros,MER-1146,0,Normal
TX-0048128,2025-11-12 11:52:05,ACC-01685,Cartao,POS,354.05,RJ,DEV-01685-A,1,Outros,MER-0882,0,Normal
TX-0044278,2025-11-12 11:56:05,ACC-01300,Cartao,E-commerce,995.99,MG,DEV-01300-A,1,Mercado,MER-0921,0,Normal
TX-0019654,2025-11-12 12:04:23,ACC-01864,Cartao,POS,191.86,SP,DEV-01864-A,1,Mercado,MER-0629,0,Normal
TX-0043976,2025-11-12 12:22:49,ACC-01580,Cartao,POS,190.58,GO,DEV-01580-A,1,Viagem,MER-0558,0,Normal
TX-0029430,2025-11-12 12:23:31,ACC-00320,Cartao,E-commerce,285.41,SC,DEV-00320-A,1,Transporte,MER-0988,0,Normal
TX-0001282,2025-11-12 12:26:05,ACC-00226,Cartao,POS,441.03,RJ,NEW-8284564,0,Restaurante,MER-0007,0,Normal
TX-0046461,2025-11-12 12:38:55,ACC-01773,Cartao,Carteira digital,467.42,RJ,DEV-01773-A,1,Outros,MER-1065,0,Normal
TX-0007800,2025-11-12 12:40:26,ACC-01242,PIX,App,396.07,SP,DEV-01242-A,1,Viagem,MER-0626,0,Normal
TX-0001522,2025-11-12 12:40:58,ACC-01327,PIX,App,157.0,GO,DEV-01327-A,1,Restaurante,MER-0223,0,Normal
TX-0007629,2025-11-12 12:53:16,ACC-01928,PIX,App,181.02,SP,DEV-01928-A,1,Outros,MER-0456,0,Normal
TX-0004813,2025-11-12 12:55:48,ACC-00868,Cartao,POS,292.83,SP,DEV-00868-A,1,Servicos,MER-0687,0,Normal
TX-0045214,2025-11-12 12:56:21,ACC-00359,Saque,ATM,363.19,BA,DEV-00359-A,1,Transporte,MER-0186,0,Normal
TX-0034378,2025-11-12 12:57:18,ACC-01025,PIX,Internet Banking,880.66,PR,DEV-01025-A,1,Servicos,MER-0133,0,Normal
TX-0022697,2025-11-12 13:19:22,ACC-00954,Transferencia,App,261.07,SP,DEV-00954-A,1,Viagem,MER-1129,0,Normal
TX-0042448,2025-11-12 13:23:24,ACC-00576,PIX,Internet Banking,228.35,RS,DEV-00576-A,1,Outros,MER-0821,0,Normal
TX-0024804,2025-11-12 13:24:33,ACC-00908,PIX,Internet Banking,431.75,SP,NEW-6794283,0,Eletronicos,MER-1150,0,Normal
TX-0013878,2025-11-12 13:25:15,ACC-00915,Cartao,E-commerce,206.03,SP,DEV-00915-A,1,Servicos,MER-0845,0,Normal
TX-0027031,2025-11-12 13:28:29,ACC-00054,Cartao,POS,1625.76,BA,DEV-00054-A,1,Viagem,MER-0111,0,Normal
TX-0040411,2025-11-12 13:46:12,ACC-00338,Cartao,Carteira digital,15500.0,GO,NEW-6087006,0,Servicos,MER-0801,1,Valor atipico
TX-0019001,2025-11-12 13:52:30,ACC-01857,PIX,App,1154.12,PR,DEV-01857-A,1,Transporte,MER-0933,0,Normal
TX-0009990,2025-11-12 13:53:14,ACC-01567,Cartao,Carteira digital,2870.53,RS,DEV-01567-A,1,Outros,MER-0655,0,Normal
TX-0023266,2025-11-12 13:57:20,ACC-00008,PIX,App,25.03,BA,DEV-00008-A,1,Outros,MER-0490,0,Normal
TX-0048458,2025-11-12 13:59:57,ACC-02364,Saque,ATM,2897.42,RS,DEV-02364-A,1,Eletronicos,MER-0241,0,Normal
TX-0020617,2025-11-12 14:04:04,ACC-00829,PIX,App,277.62,MG,DEV-00829-A,1,Servicos,MER-0883,0,Normal
TX-0017357,2025-11-12 14:09:14,ACC-01704,Cartao,POS,49.06,GO,DEV-01704-A,1,Outros,MER-0680,0,Normal
TX-0005856,2025-11-12 14:13:44,ACC-02377,PIX,App,56.5,SP,DEV-02377-A,1,Viagem,MER-0451,0,Normal
TX-0006458,2025-11-12 14:16:04,ACC-00372,PIX,Internet Banking,137.82,SC,DEV-00372-A,1,Eletronicos,MER-0058,0,Normal
TX-0034331,2025-11-12 14:28:05,ACC-00218,Cartao,Carteira digital,261.25,SP,DEV-00218-A,1,Servicos,MER-1075,0,Normal
TX-0012913,2025-11-12 14:29:17,ACC-00871,Cartao,Carteira digital,51.53,SP,DEV-00871-A,1,Restaurante,MER-1073,0,Normal
TX-0028031,2025-11-12 14:46:25,ACC-02089,Cartao,POS,855.77,RS,DEV-02089-A,1,Servicos,MER-1129,0,Normal
TX-0007618,2025-11-12 14:49:25,ACC-01928,PIX,Internet Banking,516.51,SP,DEV-01928-A,1,Eletronicos,MER-0501,0,Normal
TX-0016149,2025-11-12 14:52:10,ACC-00495,Cartao,POS,1425.7,MG,DEV-00495-A,1,Eletronicos,MER-0545,0,Normal
TX-0028297,2025-11-12 14:57:59,ACC-00712,PIX,App,92.57,BA,DEV-00712-A,1,Servicos,MER-0030,0,Normal
TX-0003201,2025-11-12 15:01:00,ACC-01016,Cartao,POS,1020.8,MG,DEV-01016-A,1,Transporte,MER-0347,0,Normal
TX-0002006,2025-11-12 15:18:59,ACC-02453,PIX,Internet Banking,96.07,MG,DEV-02453-A,1,Transporte,MER-0092,0,Normal
TX-0023521,2025-11-12 15:20:38,ACC-00637,Cartao,POS,278.87,SP,DEV-00637-A,1,Outros,MER-0308,0,Normal
TX-0024260,2025-11-12 15:21:21,ACC-02284,Transferencia,Internet Banking,211.46,SP,DEV-02284-A,1,Servicos,MER-1002,0,Normal
TX-0021082,2025-11-12 15:24:08,ACC-00683,Transferencia,App,136.45,RJ,DEV-00683-A,1,Restaurante,MER-0425,0,Normal
TX-0044282,2025-11-12 15:34:00,ACC-00674,Cartao,POS,645.96,GO,DEV-00674-A,1,Mercado,MER-0736,0,Normal
TX-0048814,2025-11-12 15:43:56,ACC-01370,Transferencia,Internet Banking,67.31,BA,DEV-01370-A,1,Transporte,MER-0973,0,Normal
TX-0027301,2025-11-12 15:44:42,ACC-00762,PIX,Internet Banking,363.31,RJ,DEV-00762-A,1,Eletronicos,MER-0637,0,Normal
TX-0017422,2025-11-12 15:50:11,ACC-00515,PIX,Internet Banking,348.23,MG,DEV-00515-A,1,Viagem,MER-0372,0,Normal
TX-0000734,2025-11-12 15:53:15,ACC-00766,Cartao,Carteira digital,40.04,PE,DEV-00766-A,1,Outros,MER-1183,0,Normal
TX-0044793,2025-11-12 16:02:53,ACC-00210,Cartao,E-commerce,865.51,MG,DEV-00210-A,1,Mercado,MER-0145,0,Normal
TX-0028127,2025-11-12 16:10:56,ACC-01348,Transferencia,App,305.22,SP,DEV-01348-A,1,Mercado,MER-0107,0,Normal
TX-0041605,2025-11-12 16:15:26,ACC-02107,Cartao,E-commerce,2115.95,PR,DEV-02107-A,1,Mercado,MER-0572,0,Normal
TX-0030817,2025-11-12 16:29:54,ACC-00325,Transferencia,Internet Banking,147.81,RJ,DEV-00325-A,1,Outros,MER-0112,0,Normal
TX-0036549,2025-11-12 16:31:08,ACC-01944,Cartao,Carteira digital,80.22,MG,DEV-01944-A,1,Mercado,MER-0154,0,Normal
TX-0004374,2025-11-12 16:40:44,ACC-01272,Cartao,E-commerce,156.37,PE,DEV-01272-A,1,Outros,MER-0256,0,Normal
TX-0012735,2025-11-12 16:54:56,ACC-00471,Saque,ATM,594.11,BA,DEV-00471-A,1,Mercado,MER-0471,0,Normal
TX-0046732,2025-11-12 17:06:17,ACC-01331,Cartao,E-commerce,233.97,RS,DEV-01331-A,1,Mercado,MER-0309,0,Normal
TX-0039617,2025-11-12 17:07:01,ACC-00586,Saque,ATM,218.45,PE,DEV-00586-A,1,Mercado,MER-0434,0,Normal
TX-0013357,2025-11-12 17:14:50,ACC-00743,Cartao,E-commerce,909.52,MG,NEW-8789685,0,Transporte,MER-0356,0,Normal
TX-0045433,2025-11-12 17:19:23,ACC-01107,Cartao,POS,437.21,SP,DEV-01107-A,1,Outros,MER-0085,0,Normal
TX-0045234,2025-11-12 17:26:33,ACC-00751,PIX,App,921.98,SP,DEV-00751-A,1,Transporte,MER-0785,0,Normal
TX-0026996,2025-11-12 17:29:33,ACC-01090,Cartao,POS,152.71,RJ,DEV-01090-A,1,Mercado,MER-0510,0,Normal
TX-0013998,2025-11-12 17:51:35,ACC-00871,PIX,App,55.23,SP,DEV-00871-A,1,Mercado,MER-0781,0,Normal
TX-0045648,2025-11-12 17:52:04,ACC-01021,PIX,Internet Banking,208.66,SP,DEV-01021-A,1,Transporte,MER-0423,0,Normal
TX-0003862,2025-11-12 17:57:39,ACC-00858,Transferencia,Internet Banking,1632.27,RS,DEV-00858-A,1,Eletronicos,MER-0359,0,Normal
TX-0012209,2025-11-12 18:03:51,ACC-02297,Cartao,E-commerce,896.81,PE,DEV-02297-A,1,Servicos,MER-0195,0,Normal
TX-0035265,2025-11-12 18:08:21,ACC-01571,Cartao,Carteira digital,295.5,DF,DEV-01571-A,1,Transporte,MER-0564,0,Normal
TX-0049859,2025-11-12 18:16:35,ACC-00721,PIX,App,270.13,SC,DEV-00721-A,1,Eletronicos,MER-0302,0,Normal
TX-0025544,2025-11-12 18:30:56,ACC-00456,Saque,ATM,66.4,MG,DEV-00456-A,1,Eletronicos,MER-0573,0,Normal
TX-0049586,2025-11-12 18:32:40,ACC-01465,Cartao,Carteira digital,70.4,SP,DEV-01465-A,1,Outros,MER-0842,0,Normal
TX-0037180,2025-11-12 18:41:40,ACC-00534,Cartao,POS,469.6,GO,DEV-00534-A,1,Mercado,MER-0002,0,Normal
TX-0026783,2025-11-12 18:41:42,ACC-01720,Cartao,POS,158.67,MG,DEV-01720-A,1,Transporte,MER-1094,0,Normal
TX-0040171,2025-11-12 18:44:06,ACC-00553,Transferencia,App,235.53,SP,DEV-00553-A,1,Mercado,MER-0508,0,Normal
TX-0007023,2025-11-12 18:48:37,ACC-02288,Transferencia,Internet Banking,1082.87,SP,DEV-02288-A,1,Outros,MER-0781,0,Normal
TX-0022450,2025-11-12 18:51:03,ACC-00339,Cartao,Carteira digital,611.48,SP,DEV-00339-A,1,Mercado,MER-0550,0,Normal
TX-0031617,2025-11-12 18:53:59,ACC-00269,Cartao,Carteira digital,319.8,SP,DEV-00269-A,1,Servicos,MER-0322,0,Normal
TX-0016487,2025-11-12 18:59:53,ACC-02345,PIX,Internet Banking,321.94,SP,DEV-02345-A,1,Mercado,MER-0011,0,Normal
TX-0012364,2025-11-12 19:14:59,ACC-01264,Cartao,Carteira digital,350.56,MG,DEV-01264-A,1,Outros,MER-0359,0,Normal
TX-0044041,2025-11-12 19:22:36,ACC-01202,PIX,Internet Banking,1160.17,GO,DEV-01202-A,1,Restaurante,MER-0005,0,Normal
TX-0041060,2025-11-12 19:23:47,ACC-00302,Transferencia,App,28.68,SP,DEV-00302-A,1,Servicos,MER-1166,0,Normal
TX-0049798,2025-11-12 19:25:40,ACC-01653,Cartao,Carteira digital,2503.25,BA,DEV-01653-A,1,Servicos,MER-1012,0,Normal
TX-0028757,2025-11-12 19:26:37,ACC-00074,PIX,Internet Banking,247.86,GO,DEV-00074-A,1,Outros,MER-0691,0,Normal
TX-0021300,2025-11-12 19:26:42,ACC-00409,Cartao,E-commerce,46.6,SP,DEV-00409-A,1,Eletronicos,MER-0171,0,Normal
TX-0034080,2025-11-12 19:27:11,ACC-01753,Cartao,POS,599.03,SP,DEV-01753-A,1,Viagem,MER-0387,0,Normal
TX-0005071,2025-11-12 19:27:20,ACC-00069,Transferencia,Internet Banking,106.69,SP,DEV-00069-A,1,Outros,MER-0216,0,Normal
TX-0049285,2025-11-12 19:30:25,ACC-00142,PIX,App,120.51,RS,DEV-00142-A,1,Outros,MER-0254,0,Normal
TX-0036330,2025-11-12 19:30:39,ACC-01134,Cartao,E-commerce,513.85,SP,DEV-01134-A,1,Outros,MER-0844,0,Normal
TX-0047352,2025-11-12 19:35:04,ACC-00965,Transferencia,App,1547.73,GO,DEV-00965-A,1,Outros,MER-0136,0,Normal
TX-0002640,2025-11-12 19:41:50,ACC-02488,PIX,Internet Banking,530.34,BA,DEV-02488-A,1,Transporte,MER-0327,0,Normal
TX-0035404,2025-11-12 19:51:16,ACC-01164,Cartao,POS,74.44,MG,DEV-01164-A,1,Viagem,MER-0414,0,Normal
TX-0039491,2025-11-12 19:54:09,ACC-01329,Cartao,E-commerce,632.9,RS,DEV-01329-A,1,Outros,MER-0950,0,Normal
TX-0022142,2025-11-12 19:59:54,ACC-00682,PIX,Internet Banking,947.83,SP,DEV-00682-A,1,Outros,MER-0147,0,Normal
TX-0005716,2025-11-12 20:05:25,ACC-02093,Transferencia,App,620.28,DF,DEV-02093-A,1,Transporte,MER-0598,0,Normal
TX-0028062,2025-11-12 20:14:26,ACC-02074,Cartao,POS,395.36,PR,DEV-02074-A,1,Restaurante,MER-0154,0,Normal
TX-0038520,2025-11-12 20:15:22,ACC-00042,PIX,Internet Banking,15500.0,RS,DEV-00042-A,1,Outros,MER-0753,1,Valor atipico
TX-0010533,2025-11-12 20:21:43,ACC-00335,PIX,App,233.63,SP,DEV-00335-A,1,Restaurante,MER-0735,0,Normal
TX-0037595,2025-11-12 20:32:52,ACC-02054,Cartao,E-commerce,435.95,MG,NEW-7720414,0,Eletronicos,MER-1020,0,Normal
TX-0038852,2025-11-12 20:47:24,ACC-01808,Cartao,E-commerce,91.9,SP,DEV-01808-A,1,Eletronicos,MER-0799,0,Normal
TX-0029384,2025-11-12 20:53:54,ACC-00090,Cartao,POS,616.17,RJ,DEV-00090-A,1,Eletronicos,MER-0472,0,Normal
TX-0022915,2025-11-12 21:09:35,ACC-00054,PIX,App,2396.82,BA,DEV-00054-A,1,Outros,MER-0639,0,Normal
TX-0012724,2025-11-12 21:14:42,ACC-00267,Cartao,E-commerce,49.47,SP,DEV-00267-A,1,Eletronicos,MER-0270,0,Normal
TX-0040639,2025-11-12 21:16:24,ACC-02267,PIX,Internet Banking,44.91,MG,DEV-02267-A,1,Servicos,MER-0548,0,Normal
TX-0029414,2025-11-12 21:26:16,ACC-00013,Transferencia,Internet Banking,171.27,SC,DEV-00013-A,1,Viagem,MER-1042,0,Normal
TX-0046708,2025-11-12 21:38:41,ACC-00100,PIX,App,129.92,PR,DEV-00100-A,1,Servicos,MER-0459,0,Normal
TX-0034348,2025-11-12 21:38:43,ACC-01800,Cartao,Carteira digital,237.25,PE,DEV-01800-A,1,Transporte,MER-0817,0,Normal
TX-0038220,2025-11-12 22:08:15,ACC-01494,PIX,Internet Banking,145.53,SP,DEV-01494-A,1,Restaurante,MER-0906,0,Normal
TX-0028113,2025-11-12 22:29:18,ACC-01672,Cartao,POS,467.27,SC,DEV-01672-A,1,Mercado,MER-1008,0,Normal
TX-0007046,2025-11-12 22:38:53,ACC-00046,Cartao,Carteira digital,187.11,DF,DEV-00046-A,1,Mercado,MER-0469,0,Normal
TX-0033725,2025-11-12 22:45:25,ACC-02321,Cartao,Carteira digital,62.69,MG,DEV-02321-A,1,Restaurante,MER-0740,0,Normal
TX-0027038,2025-11-12 22:59:10,ACC-01484,Boleto,App,1653.43,GO,DEV-01484-A,1,Outros,MER-0520,0,Normal
TX-0012159,2025-11-12 23:24:09,ACC-02173,Boleto,App,144.3,SP,DEV-02173-A,1,Outros,MER-0420,0,Normal
TX-0001116,2025-11-13 00:34:00,ACC-01332,Cartao,POS,194.23,RJ,DEV-01332-A,1,Outros,MER-0204,0,Normal
TX-0036909,2025-11-13 01:03:06,ACC-00335,Cartao,Carteira digital,254.56,SP,DEV-00335-A,1,Restaurante,MER-0963,0,Normal
TX-0036450,2025-11-13 01:24:05,ACC-00031,PIX,App,610.34,PR,DEV-00031-A,1,Servicos,MER-0099,0,Normal
TX-0020503,2025-11-13 02:11:40,ACC-02001,Boleto,Internet Banking,538.29,SC,DEV-02001-A,1,Transporte,MER-0534,0,Normal
TX-0016795,2025-11-13 05:16:54,ACC-00253,PIX,App,175.24,SP,DEV-00253-A,1,Transporte,MER-1146,0,Normal
TX-0034241,2025-11-13 05:32:34,ACC-01952,Boleto,App,426.5,PR,DEV-01952-A,1,Restaurante,MER-0890,0,Normal
TX-0038741,2025-11-13 05:46:29,ACC-02027,PIX,App,174.7,PR,DEV-02027-A,1,Outros,MER-0288,0,Normal
TX-0001358,2025-11-13 06:01:49,ACC-02331,Cartao,POS,176.89,SP,DEV-02331-A,1,Mercado,MER-0994,0,Normal
TX-0008589,2025-11-13 06:20:02,ACC-00693,PIX,Internet Banking,586.65,MG,DEV-00693-A,1,Outros,MER-0122,0,Normal
TX-0018348,2025-11-13 06:28:09,ACC-01198,Cartao,E-commerce,152.54,SP,DEV-01198-A,1,Transporte,MER-0221,0,Normal
TX-0013254,2025-11-13 06:42:58,ACC-00643,PIX,App,50.27,SC,RISK-3571427,0,Outros,MER-1025,1,Novo dispositivo e local
TX-0033424,2025-11-13 07:09:22,ACC-00732,Cartao,Carteira digital,3009.5,SC,DEV-00732-A,1,Mercado,MER-0266,0,Normal
TX-0014224,2025-11-13 07:10:36,ACC-02105,Cartao,POS,162.97,RJ,DEV-02105-A,1,Restaurante,MER-1044,0,Normal
TX-0011034,2025-11-13 07:36:09,ACC-02091,Boleto,App,41.5,SP,DEV-02091-A,1,Restaurante,MER-1020,0,Normal
TX-0044931,2025-11-13 07:45:53,ACC-00224,Saque,ATM,142.96,MG,DEV-00224-A,1,Transporte,MER-0391,0,Normal
TX-0042017,2025-11-13 08:04:26,ACC-01297,PIX,App,146.57,SP,DEV-01297-A,1,Restaurante,MER-0636,0,Normal
TX-0017632,2025-11-13 08:09:36,ACC-00886,Cartao,E-commerce,437.92,DF,DEV-00886-A,1,Mercado,MER-1036,0,Normal
TX-0045998,2025-11-13 08:17:14,ACC-00241,PIX,Internet Banking,2957.86,SP,DEV-00241-A,1,Eletronicos,MER-0844,0,Normal
TX-0008010,2025-11-13 08:22:44,ACC-01947,Cartao,E-commerce,90.07,MG,DEV-01947-A,1,Eletronicos,MER-0648,0,Normal
TX-0040514,2025-11-13 08:26:27,ACC-00213,PIX,Internet Banking,164.17,RJ,NEW-3420562,0,Servicos,MER-0874,0,Normal
TX-0006439,2025-11-13 08:36:15,ACC-00563,PIX,Internet Banking,273.73,PR,DEV-00563-A,1,Transporte,MER-1180,0,Normal
TX-0049097,2025-11-13 08:39:02,ACC-01533,PIX,App,809.83,PR,DEV-01533-A,1,Transporte,MER-0121,0,Normal
TX-0000273,2025-11-13 08:46:53,ACC-01924,Saque,ATM,136.45,RS,DEV-01924-A,1,Eletronicos,MER-0553,0,Normal
TX-0001596,2025-11-13 08:48:49,ACC-00933,PIX,App,794.74,SP,DEV-00933-A,1,Servicos,MER-0675,0,Normal
TX-0008265,2025-11-13 09:14:07,ACC-01401,Cartao,POS,1035.07,SP,DEV-01401-A,1,Eletronicos,MER-0209,0,Normal
TX-0022434,2025-11-13 09:27:36,ACC-01777,Cartao,E-commerce,730.66,PR,NEW-2634598,0,Servicos,MER-0877,0,Normal
TX-0007711,2025-11-13 09:33:53,ACC-01100,Transferencia,App,813.89,SP,DEV-01100-A,1,Viagem,MER-0900,0,Normal
TX-0049974,2025-11-13 09:35:40,ACC-02383,Transferencia,App,118.81,SC,DEV-02383-A,1,Mercado,MER-0284,0,Normal
TX-0012081,2025-11-13 09:41:25,ACC-01807,PIX,App,17.88,SP,DEV-01807-A,1,Mercado,MER-0997,0,Normal
TX-0024311,2025-11-13 09:58:50,ACC-00122,PIX,Internet Banking,161.16,SP,DEV-00122-A,1,Servicos,MER-0637,0,Normal
TX-0017689,2025-11-13 10:05:42,ACC-01066,PIX,App,363.53,BA,DEV-01066-A,1,Transporte,MER-0789,0,Normal
TX-0035056,2025-11-13 10:23:15,ACC-01414,PIX,Internet Banking,64.25,SP,DEV-01414-A,1,Viagem,MER-0501,0,Normal
TX-0017940,2025-11-13 10:29:53,ACC-02240,Saque,ATM,112.16,SP,DEV-02240-A,1,Outros,MER-0821,0,Normal
TX-0024272,2025-11-13 10:36:24,ACC-01393,PIX,App,169.71,RJ,DEV-01393-A,1,Transporte,MER-0882,0,Normal
TX-0007698,2025-11-13 10:38:29,ACC-00713,Cartao,E-commerce,386.06,DF,DEV-00713-A,1,Servicos,MER-0757,0,Normal
TX-0012169,2025-11-13 10:53:34,ACC-00264,Cartao,E-commerce,712.39,RJ,DEV-00264-A,1,Eletronicos,MER-0464,0,Normal
TX-0047766,2025-11-13 10:55:07,ACC-01140,PIX,App,220.08,MG,DEV-01140-A,1,Transporte,MER-0143,0,Normal
TX-0019984,2025-11-13 10:56:28,ACC-02258,Cartao,E-commerce,197.76,SP,DEV-02258-A,1,Eletronicos,MER-0594,0,Normal
TX-0036114,2025-11-13 10:59:51,ACC-01605,PIX,App,150.35,RJ,DEV-01605-A,1,Servicos,MER-1175,0,Normal
TX-0028058,2025-11-13 11:02:04,ACC-01636,Cartao,POS,43.8,SP,DEV-01636-A,1,Mercado,MER-0276,0,Normal
TX-0033155,2025-11-13 11:07:11,ACC-00072,PIX,App,134.29,RJ,DEV-00072-A,1,Mercado,MER-0596,0,Normal
TX-0038685,2025-11-13 11:09:41,ACC-00674,PIX,App,581.9,GO,DEV-00674-A,1,Restaurante,MER-0609,0,Normal
TX-0030102,2025-11-13 11:12:47,ACC-02327,PIX,App,78.92,SP,DEV-02327-A,1,Viagem,MER-0606,0,Normal
TX-0017020,2025-11-13 11:13:21,ACC-01653,Cartao,POS,856.57,BA,DEV-01653-A,1,Restaurante,MER-1138,0,Normal
TX-0018228,2025-11-13 11:14:44,ACC-02294,Cartao,Carteira digital,583.75,SP,DEV-02294-A,1,Eletronicos,MER-0925,0,Normal
TX-0010804,2025-11-13 11:14:50,ACC-01617,PIX,Internet Banking,1493.78,RJ,DEV-01617-A,1,Viagem,MER-0063,0,Normal
TX-0015105,2025-11-13 11:14:57,ACC-00160,Cartao,POS,320.74,SP,DEV-00160-A,1,Viagem,MER-0440,0,Normal
TX-0028266,2025-11-13 11:18:15,ACC-00133,PIX,Internet Banking,966.45,PR,DEV-00133-A,1,Viagem,MER-0476,0,Normal
TX-0020446,2025-11-13 11:31:50,ACC-01601,Transferencia,Internet Banking,344.24,PE,DEV-01601-A,1,Viagem,MER-1096,0,Normal
TX-0042144,2025-11-13 11:40:00,ACC-00010,Cartao,Carteira digital,93.76,RS,DEV-00010-A,1,Mercado,MER-0570,0,Normal
TX-0037438,2025-11-13 11:40:33,ACC-02486,Cartao,E-commerce,258.99,SP,DEV-02486-A,1,Servicos,MER-0089,0,Normal
TX-0031688,2025-11-13 11:52:18,ACC-00954,PIX,Internet Banking,235.41,SP,DEV-00954-A,1,Eletronicos,MER-0427,0,Normal
TX-0026989,2025-11-13 12:04:38,ACC-00251,Cartao,Carteira digital,767.36,RS,DEV-00251-A,1,Restaurante,MER-1003,0,Normal
TX-0006332,2025-11-13 12:09:23,ACC-02181,Transferencia,Internet Banking,15500.0,RJ,DEV-02181-A,1,Transporte,MER-1131,1,Valor atipico
TX-0027910,2025-11-13 12:12:36,ACC-01074,PIX,App,584.04,SP,DEV-01074-A,1,Eletronicos,MER-0035,0,Normal
TX-0042606,2025-11-13 12:33:45,ACC-01183,PIX,Internet Banking,51.43,RJ,DEV-01183-A,1,Mercado,MER-0478,0,Normal
TX-0006989,2025-11-13 12:37:15,ACC-00111,Cartao,E-commerce,58.17,MG,DEV-00111-A,1,Transporte,MER-0660,0,Normal
TX-0017985,2025-11-13 13:02:33,ACC-01605,Boleto,Internet Banking,144.27,RJ,DEV-01605-A,1,Mercado,MER-1071,0,Normal
TX-0023382,2025-11-13 13:08:33,ACC-00012,Cartao,POS,344.16,MG,DEV-00012-A,1,Transporte,MER-0251,0,Normal
TX-0022452,2025-11-13 13:14:06,ACC-01227,Cartao,E-commerce,345.06,DF,DEV-01227-A,1,Transporte,MER-0065,0,Normal
TX-0039472,2025-11-13 13:14:39,ACC-00471,Cartao,POS,1083.11,GO,RISK-9002690,0,Mercado,MER-0476,1,Novo dispositivo e local
TX-0016531,2025-11-13 13:15:13,ACC-01660,Cartao,POS,143.96,SP,DEV-01660-A,1,Outros,MER-0902,0,Normal
TX-0002059,2025-11-13 13:16:33,ACC-00946,Cartao,Carteira digital,1505.9,MG,DEV-00946-A,1,Mercado,MER-0610,0,Normal
TX-0003149,2025-11-13 13:29:08,ACC-00205,Cartao,Carteira digital,563.76,RS,NEW-1587841,0,Servicos,MER-0060,0,Normal
TX-0038301,2025-11-13 13:30:17,ACC-00265,PIX,App,73.88,RS,DEV-00265-A,1,Eletronicos,MER-0449,0,Normal
TX-0025140,2025-11-13 13:32:24,ACC-02270,PIX,App,305.62,RJ,DEV-02270-A,1,Restaurante,MER-0357,0,Normal
TX-0014091,2025-11-13 13:34:16,ACC-00698,PIX,Internet Banking,400.18,SP,DEV-00698-A,1,Viagem,MER-0490,0,Normal
TX-0005113,2025-11-13 13:38:42,ACC-00754,Transferencia,App,379.78,DF,DEV-00754-A,1,Mercado,MER-0336,0,Normal
TX-0049155,2025-11-13 13:47:17,ACC-01280,Boleto,Internet Banking,96.9,RJ,DEV-01280-A,1,Viagem,MER-0822,0,Normal
TX-0025572,2025-11-13 13:55:38,ACC-01107,PIX,Internet Banking,238.83,SP,DEV-01107-A,1,Servicos,MER-1166,0,Normal
TX-0005357,2025-11-13 13:55:56,ACC-01492,PIX,App,171.92,PR,DEV-01492-A,1,Transporte,MER-0960,0,Normal
TX-0036785,2025-11-13 14:28:45,ACC-01961,Cartao,E-commerce,320.0,PR,DEV-01961-A,1,Mercado,MER-1036,0,Normal
TX-0049019,2025-11-13 14:39:13,ACC-01478,PIX,Internet Banking,269.42,PR,DEV-01478-A,1,Restaurante,MER-0809,0,Normal
TX-0048379,2025-11-13 14:39:29,ACC-00297,Boleto,Internet Banking,122.93,SP,DEV-00297-A,1,Outros,MER-0389,0,Normal
TX-0008752,2025-11-13 14:42:19,ACC-00530,Cartao,E-commerce,409.98,GO,DEV-00530-A,1,Mercado,MER-0677,0,Normal
TX-0031967,2025-11-13 14:45:43,ACC-02158,Cartao,Carteira digital,150.98,SC,DEV-02158-A,1,Outros,MER-0335,0,Normal
TX-0002553,2025-11-13 15:00:06,ACC-00606,Cartao,Carteira digital,146.86,GO,DEV-00606-A,1,Transporte,MER-0717,0,Normal
TX-0045297,2025-11-13 15:01:13,ACC-01048,Cartao,Carteira digital,89.24,PE,NEW-6619089,0,Mercado,MER-0905,0,Normal
TX-0010844,2025-11-13 15:02:13,ACC-02420,Cartao,E-commerce,385.35,BA,DEV-02420-A,1,Mercado,MER-0941,0,Normal
TX-0039042,2025-11-13 15:04:05,ACC-02209,PIX,Internet Banking,139.27,MG,NEW-5643628,0,Viagem,MER-1015,0,Normal
TX-0017744,2025-11-13 15:05:10,ACC-02491,Cartao,POS,186.67,SC,DEV-02491-A,1,Eletronicos,MER-0555,0,Normal
